1440762031817,17,Print Test Started,200,OK,Test Started 1-1,text,true,0,1,1,0
1440762031994,5,Print Creating Users,200,OK,Create Users 2-1,text,true,0,1,1,0
1440762032246,267,Log in,200,OK,Create Users 2-1,text,true,55789,1,1,183
1440762032521,76,Admin Console,200,OK,Create Users 2-1,text,true,72686,1,1,76
1440762032606,6,authentication,200,OK,Create Users 2-1,text,true,371,1,1,6
1440762032616,20,Search For User,200,OK,Create Users 2-1,text,true,348,1,1,20
1440762032639,112,Create User,200,OK,Create Users 2-1,text,true,1067,1,1,112
1440762032752,19,Search For User,200,OK,Create Users 2-1,text,true,348,1,1,19
1440762032774,90,Create User,200,OK,Create Users 2-1,text,true,1067,1,1,90
1440762052871,1,Log out,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.101.213:8080 failed to respond,Create Users 2-1,text,false,2164,1,1,0
1440762058383,6,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,0,2,2,0
1440762063202,6,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,0,2,2,0
1440762058390,1782,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,94641,2,2,0
1440762063210,1683,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,94641,2,2,0
1440762063964,255,Transaction Controller,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,194209,2,2,0
1440762068149,297,Transaction Controller,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,194511,2,2,0
1440762071340,1371,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,162881,2,2,0
1440762076267,251,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,163642,2,2,0
1440762074946,1244,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,162965,2,2,0
1440762079495,91,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,182136,2,2,0
1440762079598,275,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,163720,2,2,0
1440762084114,189,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,187057,2,2,0
1440762093247,37,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,163059,2,2,0
1440762085291,104,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,177374,2,2,0
1440762097522,92,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,10181,2,2,0
1440762096525,241,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,193800,2,2,0
1440762105368,54,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,163059,2,2,0
1440762098761,224,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,192656,2,2,0
1440762109403,4,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,0,2,2,0
1440762110752,50,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,10181,2,2,0
1440762109408,1463,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,95596,2,2,0
1440762111199,160,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,192656,2,2,0
1440762114382,1052,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,163394,2,2,0
1440762121635,6,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,0,2,2,0
1440762119207,307,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,164073,2,2,0
1440762121642,1225,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,97096,2,2,0
1440762122582,106,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,181923,2,2,0
1440762125935,1203,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,163296,2,2,0
1440762129891,240,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,186282,2,2,0
1440762130511,255,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,164139,2,2,0
1440762138589,51,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,163161,2,2,0
1440762134541,107,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,177590,2,2,0
1440762142339,54,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,37138,2,2,0
1440762139797,192,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,182916,2,2,0
1440762145908,36,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,163161,2,2,0
1440762142777,168,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,192758,2,2,0
1440762150732,76,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,37135,1,1,0
1440762151276,156,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,192758,1,1,0
1440762161030,4,Print Deleting Sites,200,OK,Delete Sites 4-1,text,true,0,1,1,0
1440762164045,95,Log in,200,OK,Delete Sites 4-1,text,true,56065,2,2,24
1440762166042,5,Print Deleting Sites,200,OK,Delete Sites 4-2,text,true,0,2,2,0
1440762164141,239,Delete Site,200,"Number of samples in transaction : 1, number of failing samples : 0",Delete Sites 4-1,,true,376,2,2,0
1440762169056,94,Log in,200,OK,Delete Sites 4-2,text,true,56065,2,2,22
1440762169151,287,Delete Site,200,"Number of samples in transaction : 1, number of failing samples : 0",Delete Sites 4-2,,true,376,2,2,0
1440762167381,382,Empty User Trashcan,200,"Number of samples in transaction : 7, number of failing samples : 0",Delete Sites 4-1,,true,91143,2,2,0
1440762189804,9,Log out,401,Unauthorized,Delete Sites 4-1,,true,306,2,2,9
1440762172445,382,Empty User Trashcan,200,"Number of samples in transaction : 7, number of failing samples : 0",Delete Sites 4-2,,true,91071,1,1,0
1440762194869,9,Log out,401,Unauthorized,Delete Sites 4-2,,true,306,1,1,9
1440762195896,4,Print Deleting Users,200,OK,Delete Users 5-1,text,true,0,1,1,0
1440762196909,97,Log in,200,OK,Delete Users 5-1,text,true,55789,1,1,33
1440762198010,49,Admin Console,200,OK,Delete Users 5-1,text,true,72686,1,1,45
1440762199065,6,authentication,200,OK,Delete Users 5-1,text,true,371,1,1,6
1440762200074,30,check-user-exists,200,OK,Delete Users 5-1,text,true,1092,1,1,30
1440762201112,137,Delete User,200,OK,Delete Users 5-1,text,true,328,1,1,137
1440762202254,25,check-user-exists,200,OK,Delete Users 5-1,text,true,1092,1,1,25
1440762203286,135,Delete User,200,OK,Delete Users 5-1,text,true,328,1,1,135
1440762204427,10,Log out,401,Unauthorized,Delete Users 5-1,,true,306,1,1,10
1440762204449,3,Print Test Finished,200,OK,Test completed 6-1,text,true,0,1,1,0
1440764402510,17,Print Test Started,200,OK,Test Started 1-1,text,true,0,1,1,0
1440764402667,5,Print Creating Users,200,OK,Create Users 2-1,text,true,0,1,1,0
1440764402870,230,Log in,200,OK,Create Users 2-1,text,true,55789,1,1,143
1440764403107,42,Admin Console,200,OK,Create Users 2-1,text,true,72686,1,1,41
1440764403158,6,authentication,200,OK,Create Users 2-1,text,true,371,1,1,6
1440764403167,18,Search For User,200,OK,Create Users 2-1,text,true,348,1,1,18
1440764403189,96,Create User,200,OK,Create Users 2-1,text,true,1067,1,1,96
1440764403287,16,Search For User,200,OK,Create Users 2-1,text,true,348,1,1,16
1440764403306,97,Create User,200,OK,Create Users 2-1,text,true,1067,1,1,97
1440764423409,2,Log out,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.101.213:8080 failed to respond,Create Users 2-1,text,false,2164,1,1,0
1440764431135,6,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,0,2,2,0
1440764433180,5,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,0,2,2,0
1440764431142,1711,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,94641,2,2,0
1440764433186,1685,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,94641,2,2,0
1440764436696,211,Transaction Controller,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,194210,2,2,0
1440764437871,229,Transaction Controller,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,194210,2,2,0
1440764441204,1183,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,162881,2,2,0
1440764445382,1270,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,162965,2,2,0
1440764447005,259,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,163642,2,2,0
1440764450370,325,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,163642,2,2,0
1440764450567,89,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,62483,2,2,0
1440764455531,265,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,187057,2,2,0
1440764462403,53,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,163059,2,2,0
1440764454485,110,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,63162,2,2,0
1440764465064,43,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,37033,2,2,0
1440764466278,231,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,193800,2,2,0
1440764466694,149,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,192656,2,2,0
1440764474189,38,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,163059,2,2,0
1440764478011,4,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,0,2,2,0
1440764478664,45,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,10181,2,2,0
1440764478016,1520,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,95596,2,2,0
1440764479121,219,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,192656,2,2,0
1440764483685,1198,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,163394,2,2,0
1440764489558,4,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,0,2,2,0
1440764488886,335,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,164073,2,2,0
1440764489563,1527,Log in,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,97096,2,2,0
1440764492474,2993,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,181923,2,2,0
1440764495171,1177,Go to Site Document Library,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,163310,2,2,0
1440764499426,178,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,186282,2,2,0
1440764500210,385,Upload Document to Site,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,164076,2,2,0
1440764505547,78,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,163161,2,2,0
1440764504540,1750,Go to Document Details Page,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,177519,2,2,0
1440764509261,52,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,37135,2,2,0
1440764509345,210,Delete document,200,"Number of samples in transaction : 1, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,182916,2,2,0
1440764509808,157,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,,true,192758,2,2,0
1440764518306,42,Live Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,163161,1,1,0
1440764521931,50,Faceted Search,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,text,true,37135,1,1,0
1440764522387,212,Log out,200,"Number of samples in transaction : 2, number of failing samples : 0",For each user - Log in - Create Site - Upload Document - Searches - Log out 3-2,,true,192754,1,1,0
1440764534459,5,Print Deleting Sites,200,OK,Delete Sites 4-1,text,true,0,1,1,0
1440764537473,151,Log in,200,OK,Delete Sites 4-1,text,true,56065,2,2,24
1440764539473,4,Print Deleting Sites,200,OK,Delete Sites 4-2,text,true,0,2,2,0
1440764537625,259,Delete Site,200,"Number of samples in transaction : 1, number of failing samples : 0",Delete Sites 4-1,,true,376,2,2,0
1440764542486,111,Log in,200,OK,Delete Sites 4-2,text,true,56065,2,2,27
1440764542598,241,Delete Site,200,"Number of samples in transaction : 1, number of failing samples : 0",Delete Sites 4-2,,true,376,2,2,0
1440764540888,404,Empty User Trashcan,200,"Number of samples in transaction : 7, number of failing samples : 0",Delete Sites 4-1,,true,91143,2,2,0
1440764563329,11,Log out,401,Unauthorized,Delete Sites 4-1,,true,306,2,2,11
1440764545844,438,Empty User Trashcan,200,"Number of samples in transaction : 7, number of failing samples : 0",Delete Sites 4-2,,true,91071,1,1,0
1440764568322,7,Log out,401,Unauthorized,Delete Sites 4-2,,true,306,1,1,7
1440764569347,4,Print Deleting Users,200,OK,Delete Users 5-1,text,true,0,1,1,0
1440764570359,125,Log in,200,OK,Delete Users 5-1,text,true,55789,1,1,37
1440764571486,89,Admin Console,200,OK,Delete Users 5-1,text,true,72686,1,1,87
1440764572586,6,authentication,200,OK,Delete Users 5-1,text,true,371,1,1,6
1440764573599,33,check-user-exists,200,OK,Delete Users 5-1,text,true,1092,1,1,33
1440764574640,179,Delete User,200,OK,Delete Users 5-1,text,true,328,1,1,179
1440764575824,33,check-user-exists,200,OK,Delete Users 5-1,text,true,1092,1,1,33
1440764576865,139,Delete User,200,OK,Delete Users 5-1,text,true,328,1,1,139
1440764578010,8,Log out,401,Unauthorized,Delete Users 5-1,,true,306,1,1,8
1440764578028,3,Print Test Finished,200,OK,Test completed 6-1,text,true,0,1,1,0
1440766010065,18,Print Test Started,200,OK,Test Started 1-1,text,true,0,1,1,0
1440766010253,4,Print Creating Users,200,OK,Create Users 2-1,text,true,0,1,1,0
1440766010445,231,Log in,200,OK,Create Users 2-1,text,true,55789,1,1,150
1440766010683,43,Admin Console,200,OK,Create Users 2-1,text,true,72686,1,1,41
1440766010731,6,authentication,200,OK,Create Users 2-1,text,true,371,1,1,6
1440766010741,21,Search For User,200,OK,Create Users 2-1,text,true,348,1,1,21
1440766010766,95,Create User,200,OK,Create Users 2-1,text,true,1067,1,1,95
1440766010865,18,Search For User,200,OK,Create Users 2-1,text,true,348,1,1,18
1440766010886,90,Create User,200,OK,Create Users 2-1,text,true,1067,1,1,90
1440766030980,1,Log out,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.101.213:8080 failed to respond,Create Users 2-1,text,false,2164,1,1,0
1440766037926,9,Print Test Loops Info,200,OK,For each user - Log in - Create Site - Upload Document - Searches - Log out 3-1,text,true,0,2,2,0
